"","ZCTA5CE10","GEOID10","ssp_count","needle_binary"
"1983","58835","58835",0,FALSE
"1984","58838","58838",0,FALSE
"1985","64658","64658",0,FALSE
"1986","64659","64659",0,FALSE
"1987","58843","58843",0,FALSE
"1988","64660","64660",0,FALSE
"1989","58844","58844",0,FALSE
"1990","64661","64661",0,FALSE
"1991","64664","64664",0,FALSE
"1992","58845","58845",0,FALSE
"1993","64667","64667",0,FALSE
"1994","58847","58847",0,FALSE
"1995","64668","64668",0,FALSE
"1996","58849","58849",0,FALSE
"1997","64670","64670",0,FALSE
"1998","64671","64671",0,FALSE
"1999","64672","64672",0,FALSE
"2000","58852","58852",0,FALSE
"2001","58853","58853",0,FALSE
"2002","64673","64673",0,FALSE
"2003","64674","64674",0,FALSE
"2004","64676","64676",0,FALSE
"2005","64679","64679",0,FALSE
"2006","64681","64681",0,FALSE
"2007","64682","64682",0,FALSE
"2008","58854","58854",0,FALSE
"2009","58856","58856",0,FALSE
"2010","64683","64683",0,FALSE
"2011","12195","12195",0,FALSE
"2012","12196","12196",0,FALSE
"2013","12197","12197",0,FALSE
"2014","12198","12198",0,FALSE
"2015","12202","12202",0,FALSE
"2016","12203","12203",0,FALSE
"2017","12204","12204",0,FALSE
"2018","12205","12205",0,FALSE
"2019","12206","12206",0,FALSE
"2020","12207","12207",0,FALSE
"2021","12208","12208",0,FALSE
"2022","12209","12209",0,FALSE
"2023","12210","12210",0,FALSE
"2024","12211","12211",0,FALSE
"2025","12222","12222",0,FALSE
"2026","12302","12302",0,FALSE
"2027","37853","37853",0,FALSE
"2028","33917","33917",0,FALSE
"2029","37854","37854",0,FALSE
"2030","33919","33919",0,FALSE
"2031","33920","33920",0,FALSE
"2032","33921","33921",0,FALSE
"2033","33922","33922",0,FALSE
"2034","33924","33924",0,FALSE
"2035","37857","37857",0,FALSE
"2036","37860","37860",0,FALSE
"2037","33928","33928",0,FALSE
"2038","33930","33930",0,FALSE
"2039","37861","37861",0,FALSE
"2040","33931","33931",0,FALSE
"2041","37862","37862",0,FALSE
"2042","33935","33935",0,FALSE
"2043","37863","37863",0,FALSE
"2044","33936","33936",0,FALSE
"2045","33944","33944",0,FALSE
"2046","37865","37865",0,FALSE
"2047","97523","97523",0,FALSE
"2048","97524","97524",0,FALSE
"2049","97525","97525",0,FALSE
"2050","97526","97526",0,FALSE
"2051","97527","97527",0,FALSE
"2052","97530","97530",0,FALSE
"2053","97531","97531",0,FALSE
"2054","97532","97532",0,FALSE
"2055","97534","97534",0,FALSE
"2056","97535","97535",0,FALSE
"2057","97536","97536",0,FALSE
"2058","97537","97537",0,FALSE
"2059","97538","97538",0,FALSE
"2060","97539","97539",0,FALSE
"2061","97540","97540",0,FALSE
"2062","97541","97541",0,FALSE
"2063","97543","97543",0,FALSE
"2064","97544","97544",0,FALSE
"2065","97601","97601",0,FALSE
"2066","97603","97603",0,FALSE
"2067","97604","97604",0,FALSE
"2068","97620","97620",0,FALSE
"2069","97621","97621",0,FALSE
"2070","97622","97622",0,FALSE
"2071","45874","45874",0,FALSE
"2072","45882","45882",0,FALSE
"2073","45883","45883",0,FALSE
"2074","45884","45884",0,FALSE
"2075","45885","45885",0,FALSE
"2076","45886","45886",0,FALSE
"2077","45887","45887",0,FALSE
"2078","45888","45888",0,FALSE
"2079","78340","78340",0,FALSE
"2080","78341","78341",0,FALSE
"2081","78342","78342",0,FALSE
"2082","78343","78343",0,FALSE
"2083","78344","78344",0,FALSE
"2084","78349","78349",0,FALSE
"2085","78351","78351",0,FALSE
"2086","78352","78352",0,FALSE
"2087","78353","78353",0,FALSE
"2088","78355","78355",0,FALSE
"2089","78357","78357",0,FALSE
"2090","78358","78358",0,FALSE
"2091","78359","78359",0,FALSE
"2092","76704","76704",0,FALSE
"2093","76705","76705",0,FALSE
"2094","76706","76706",0,FALSE
"2095","76707","76707",0,FALSE
"2096","76708","76708",0,FALSE
"2097","76710","76710",1,TRUE
"2098","76711","76711",0,FALSE
"2099","76712","76712",0,FALSE
"2100","76798","76798",0,FALSE
"2101","76801","76801",0,FALSE
"2102","76802","76802",0,FALSE
"2103","76820","76820",0,FALSE
"2104","76821","76821",0,FALSE
"2105","76823","76823",0,FALSE
"2106","76824","76824",0,FALSE
"2107","76825","76825",0,FALSE
"2108","76827","76827",0,FALSE
"2109","76828","76828",0,FALSE
"2110","76831","76831",0,FALSE
"2111","76832","76832",0,FALSE
"2112","76834","76834",0,FALSE
"2113","76836","76836",0,FALSE
"2114","76837","76837",0,FALSE
"2115","17005","17005",0,FALSE
"2116","17006","17006",0,FALSE
"2117","17007","17007",0,FALSE
"2118","17009","17009",0,FALSE
"2119","17010","17010",0,FALSE
"2120","17011","17011",0,FALSE
"2121","17013","17013",0,FALSE
"2122","17015","17015",0,FALSE
"2123","17016","17016",0,FALSE
"2124","17017","17017",0,FALSE
"2125","17018","17018",0,FALSE
"2126","17019","17019",0,FALSE
"2127","17020","17020",0,FALSE
"2128","17021","17021",0,FALSE
"2129","17022","17022",0,FALSE
"2130","17023","17023",0,FALSE
"2131","17024","17024",0,FALSE
"2132","17025","17025",0,FALSE
"2133","17026","17026",0,FALSE
"2134","17027","17027",0,FALSE
"2135","17028","17028",0,FALSE
"2136","17029","17029",0,FALSE
"2137","17030","17030",0,FALSE
"2138","17032","17032",0,FALSE
"2139","17033","17033",0,FALSE
"2140","34972","34972",0,FALSE
"2141","34974","34974",0,FALSE
"2142","34981","34981",0,FALSE
"2143","34982","34982",0,FALSE
"2144","34983","34983",0,FALSE
"2145","34984","34984",0,FALSE
"2146","34986","34986",0,FALSE
"2147","34987","34987",0,FALSE
"2148","34990","34990",0,FALSE
"2149","34994","34994",0,FALSE
"2150","34996","34996",0,FALSE
"2151","34997","34997",0,FALSE
"2152","64021","64021",0,FALSE
"2153","58505","58505",0,FALSE
"2154","64022","64022",0,FALSE
"2155","58520","58520",0,FALSE
"2156","58521","58521",0,FALSE
"2157","64024","64024",0,FALSE
"2158","64029","64029",0,FALSE
"2159","58523","58523",0,FALSE
"2160","64030","64030",0,FALSE
"2161","58524","58524",0,FALSE
"2162","58528","58528",0,FALSE
"2163","64034","64034",0,FALSE
"2164","64035","64035",0,FALSE
"2165","64036","64036",0,FALSE
"2166","58529","58529",0,FALSE
"2167","64037","64037",0,FALSE
"2168","58530","58530",0,FALSE
"2169","14861","14861",0,FALSE
"2170","14864","14864",0,FALSE
"2171","14865","14865",0,FALSE
"2172","14867","14867",0,FALSE
"2173","14869","14869",0,FALSE
"2174","14870","14870",0,FALSE
"2175","14871","14871",0,FALSE
"2176","14872","14872",0,FALSE
"2177","14873","14873",0,FALSE
"2178","14874","14874",0,FALSE
"2179","19102","19102",0,FALSE
"2180","19103","19103",0,FALSE
"2181","19104","19104",0,FALSE
"2182","19106","19106",0,FALSE
"2183","62023","62023",0,FALSE
"2184","53711","53711",0,FALSE
"2185","62024","62024",0,FALSE
"2186","53713","53713",0,FALSE
"2187","53714","53714",0,FALSE
"2188","53715","53715",0,FALSE
"2189","53716","53716",0,FALSE
"2190","53717","53717",0,FALSE
"2191","62025","62025",0,FALSE
"2192","62027","62027",0,FALSE
"2193","62028","62028",0,FALSE
"2194","62030","62030",0,FALSE
"2195","62031","62031",0,FALSE
"2196","53718","53718",0,FALSE
"2197","62032","62032",0,FALSE
"2198","53719","53719",0,FALSE
"2199","62033","62033",0,FALSE
"2200","53726","53726",0,FALSE
"2201","53792","53792",0,FALSE
"2202","53801","53801",0,FALSE
"2203","53802","53802",0,FALSE
"2204","53803","53803",0,FALSE
"2205","62034","62034",0,FALSE
"2206","53804","53804",0,FALSE
"2207","62035","62035",0,FALSE
"2208","85019","85019",0,FALSE
"2209","85020","85020",0,FALSE
"2210","85021","85021",0,FALSE
"2211","85022","85022",0,FALSE
"2212","85023","85023",0,FALSE
"2213","85024","85024",0,FALSE
"2214","85027","85027",0,FALSE
"2215","85028","85028",0,FALSE
"2216","85029","85029",0,FALSE
"2217","85031","85031",0,FALSE
"2218","85032","85032",0,FALSE
"2219","85033","85033",0,FALSE
"2220","85034","85034",0,FALSE
"2221","85035","85035",0,FALSE
"2222","85037","85037",0,FALSE
"2223","85040","85040",0,FALSE
"2224","85041","85041",0,FALSE
"2225","85042","85042",0,FALSE
"2226","85043","85043",0,FALSE
"2227","85044","85044",0,FALSE
"2228","85045","85045",0,FALSE
"2229","85048","85048",0,FALSE
"2230","14204","14204",0,FALSE
"2231","14206","14206",0,FALSE
"2232","14207","14207",0,FALSE
"2233","14208","14208",0,FALSE
"2234","14209","14209",0,FALSE
"2235","14210","14210",0,FALSE
"2236","14211","14211",0,FALSE
"2237","14212","14212",0,FALSE
"2238","14213","14213",0,FALSE
"2239","14214","14214",0,FALSE
"2240","14215","14215",0,FALSE
"2241","06524","06524",0,FALSE
"2242","06525","06525",0,FALSE
"2243","06604","06604",0,FALSE
"2244","06605","06605",0,FALSE
"2245","06606","06606",0,FALSE
"2246","06607","06607",0,FALSE
"2247","06608","06608",0,FALSE
"2248","06610","06610",1,TRUE
"2249","06611","06611",0,FALSE
"2250","06612","06612",0,FALSE
"2251","06614","06614",0,FALSE
"2252","06615","06615",0,FALSE
"2253","06702","06702",0,FALSE
"2254","06704","06704",0,FALSE
"2255","06705","06705",0,FALSE
"2256","05440","05440",0,FALSE
"2257","02743","02743",0,FALSE
"2258","02744","02744",0,FALSE
"2259","02745","02745",0,FALSE
"2260","02746","02746",0,FALSE
"2261","02747","02747",0,FALSE
"2262","02748","02748",0,FALSE
"2263","02760","02760",0,FALSE
"2264","02762","02762",0,FALSE
"2265","02763","02763",0,FALSE
"2266","02764","02764",0,FALSE
"2267","02766","02766",0,FALSE
"2268","02767","02767",0,FALSE
"2269","53013","53013",0,FALSE
"2270","53014","53014",0,FALSE
"2271","53015","53015",0,FALSE
"2272","53016","53016",0,FALSE
"2273","53017","53017",0,FALSE
"2274","53018","53018",0,FALSE
"2275","53019","53019",0,FALSE
"2276","53020","53020",0,FALSE
"2277","53021","53021",0,FALSE
"2278","53022","53022",0,FALSE
"2279","53023","53023",0,FALSE
"2280","61364","61364",0,FALSE
"2281","61367","61367",0,FALSE
"2282","36804","36804",0,FALSE
"2283","61368","61368",0,FALSE
"2284","53024","53024",0,FALSE
"2285","61369","61369",0,FALSE
"2286","61370","61370",0,FALSE
"2287","61372","61372",0,FALSE
"2288","61373","61373",0,FALSE
"2289","56165","56165",0,FALSE
"2290","56166","56166",0,FALSE
"2291","56167","56167",0,FALSE
"2292","56168","56168",0,FALSE
"2293","56169","56169",0,FALSE
"2294","56170","56170",0,FALSE
"2295","56171","56171",0,FALSE
"2296","56172","56172",0,FALSE
"2297","56173","56173",0,FALSE
"2298","56174","56174",0,FALSE
"2299","56175","56175",0,FALSE
"2300","56176","56176",0,FALSE
"2301","70001","70001",0,FALSE
"2302","70002","70002",0,FALSE
"2303","70003","70003",0,FALSE
"2304","70005","70005",0,FALSE
"2305","70006","70006",0,FALSE
"2306","60463","60463",0,FALSE
"2307","60464","60464",0,FALSE
"2308","35654","35654",0,FALSE
"2309","60465","60465",0,FALSE
"2310","60466","60466",0,FALSE
"2311","35660","35660",0,FALSE
"2312","60467","60467",0,FALSE
"2313","60468","60468",0,FALSE
"2314","60469","60469",0,FALSE
"2315","35661","35661",0,FALSE
"2316","60470","60470",0,FALSE
"2317","60471","60471",0,FALSE
"2318","35670","35670",0,FALSE
"2319","60472","60472",0,FALSE
"2320","35671","35671",0,FALSE
"2321","60473","60473",0,FALSE
"2322","07512","07512",0,FALSE
"2323","07513","07513",0,FALSE
"2324","20910","20910",0,FALSE
"2325","07514","07514",0,FALSE
"2326","07522","07522",0,FALSE
"2327","20912","20912",0,FALSE
"2328","64686","64686",0,FALSE
"2329","64688","64688",0,FALSE
"2330","64689","64689",0,FALSE
"2331","64701","64701",0,FALSE
"2332","64720","64720",0,FALSE
"2333","64722","64722",0,FALSE
"2334","64723","64723",0,FALSE
"2335","64724","64724",0,FALSE
"2336","64725","64725",0,FALSE
"2337","64726","64726",0,FALSE
"2338","64728","64728",0,FALSE
"2339","64730","64730",0,FALSE
"2340","64733","64733",0,FALSE
"2341","64734","64734",0,FALSE
"2342","64735","64735",0,FALSE
"2343","64738","64738",0,FALSE
"2344","64739","64739",0,FALSE
"2345","64740","64740",0,FALSE
"2346","64741","64741",0,FALSE
"2347","64742","64742",0,FALSE
"2348","64743","64743",0,FALSE
"2349","64744","64744",0,FALSE
"2350","64745","64745",0,FALSE
"2351","64746","64746",0,FALSE
"2352","64747","64747",0,FALSE
"2353","64748","64748",0,FALSE
"2354","64750","64750",0,FALSE
"2355","64752","64752",0,FALSE
"2356","64755","64755",0,FALSE
"2357","64756","64756",0,FALSE
"2358","64759","64759",0,FALSE
"2359","64761","64761",0,FALSE
"2360","12303","12303",0,FALSE
"2361","12304","12304",0,FALSE
"2362","12305","12305",0,FALSE
"2363","12306","12306",0,FALSE
"2364","12307","12307",0,FALSE
"2365","12308","12308",0,FALSE
"2366","12309","12309",0,FALSE
"2367","12401","12401",0,FALSE
"2368","12404","12404",0,FALSE
"2369","12405","12405",0,FALSE
"2370","12406","12406",0,FALSE
"2371","12407","12407",0,FALSE
"2372","12409","12409",0,FALSE
"2373","12410","12410",0,FALSE
"2374","12411","12411",0,FALSE
"2375","12412","12412",0,FALSE
"2376","12413","12413",0,FALSE
"2377","12414","12414",0,FALSE
"2378","33945","33945",0,FALSE
"2379","37866","37866",0,FALSE
"2380","33946","33946",0,FALSE
"2381","33947","33947",0,FALSE
"2382","23434","23434",0,FALSE
"2383","54220","54220",0,FALSE
"2384","33953","33953",0,FALSE
"2385","54227","54227",0,FALSE
"2386","54228","54228",0,FALSE
"2387","54229","54229",0,FALSE
"2388","23435","23435",0,FALSE
"2389","23436","23436",0,FALSE
"2390","33954","33954",0,FALSE
"2391","54230","54230",0,FALSE
"2392","54232","54232",0,FALSE
"2393","23437","23437",0,FALSE
"2394","54234","54234",0,FALSE
"2395","23438","23438",0,FALSE
"2396","23440","23440",0,FALSE
"2397","45889","45889",0,FALSE
"2398","45890","45890",0,FALSE
"2399","45895","45895",0,FALSE
"2400","45896","45896",0,FALSE
"2401","45897","45897",0,FALSE
"2402","45898","45898",0,FALSE
"2403","45899","45899",0,FALSE
"2404","69162","69162",0,FALSE
"2405","69163","69163",0,FALSE
"2406","69165","69165",0,FALSE
"2407","69166","69166",0,FALSE
"2408","69167","69167",0,FALSE
"2409","69168","69168",0,FALSE
"2410","69169","69169",0,FALSE
"2411","69170","69170",0,FALSE
"2412","69171","69171",0,FALSE
"2413","69210","69210",0,FALSE
"2414","69211","69211",0,FALSE
"2415","69214","69214",0,FALSE
"2416","69217","69217",0,FALSE
"2417","69218","69218",0,FALSE
"2418","69219","69219",0,FALSE
"2419","69220","69220",0,FALSE
"2420","69221","69221",0,FALSE
"2421","69301","69301",0,FALSE
"2422","69331","69331",0,FALSE
"2423","69333","69333",0,FALSE
"2424","69334","69334",0,FALSE
"2425","69335","69335",0,FALSE
"2426","69336","69336",0,FALSE
"2427","69337","69337",0,FALSE
"2428","69339","69339",0,FALSE
"2429","78361","78361",0,FALSE
"2430","78362","78362",0,FALSE
"2431","78363","78363",0,FALSE
"2432","78368","78368",0,FALSE
"2433","78369","78369",0,FALSE
"2434","78370","78370",0,FALSE
"2435","78371","78371",0,FALSE
"2436","90814","90814",0,FALSE
"2437","85297","85297",0,FALSE
"2438","85298","85298",0,FALSE
"2439","90815","90815",0,FALSE
"2440","90822","90822",0,FALSE
"2441","89815","89815",0,FALSE
"2442","90831","90831",0,FALSE
"2443","91001","91001",0,FALSE
"2444","85301","85301",0,FALSE
"2445","91006","91006",0,FALSE
"2446","89820","89820",0,FALSE
"2447","91007","91007",0,FALSE
"2448","89821","89821",0,FALSE
"2449","91008","91008",0,FALSE
"2450","85302","85302",0,FALSE
"2451","91010","91010",0,FALSE
"2452","76841","76841",0,FALSE
"2453","76842","76842",0,FALSE
"2454","76844","76844",0,FALSE
"2455","76845","76845",0,FALSE
"2456","76848","76848",0,FALSE
"2457","76849","76849",0,FALSE
"2458","76852","76852",0,FALSE
"2459","76853","76853",0,FALSE
"2460","76854","76854",0,FALSE
"2461","76856","76856",0,FALSE
"2462","76857","76857",0,FALSE
"2463","76858","76858",0,FALSE
"2464","76859","76859",0,FALSE
"2465","76861","76861",0,FALSE
"2466","76862","76862",0,FALSE
"2467","76864","76864",0,FALSE
"2468","76865","76865",0,FALSE
"2469","76866","76866",0,FALSE
"2470","76869","76869",0,FALSE
"2471","76870","76870",0,FALSE
"2472","76871","76871",0,FALSE
"2473","76872","76872",0,FALSE
"2474","76873","76873",0,FALSE
"2475","76874","76874",0,FALSE
"2476","76875","76875",0,FALSE
"2477","76877","76877",0,FALSE
"2478","76878","76878",0,FALSE
"2479","76882","76882",0,FALSE
"2480","76884","76884",0,FALSE
"2481","76885","76885",0,FALSE
"2482","76887","76887",0,FALSE
"2483","76888","76888",0,FALSE
"2484","76890","76890",0,FALSE
"2485","76901","76901",0,FALSE
"2486","76903","76903",0,FALSE
"2487","76904","76904",0,FALSE
"2488","76905","76905",0,FALSE
"2489","17034","17034",0,FALSE
"2490","17035","17035",0,FALSE
"2491","17036","17036",0,FALSE
"2492","17037","17037",0,FALSE
"2493","17038","17038",0,FALSE
"2494","17039","17039",0,FALSE
"2495","17040","17040",0,FALSE
"2496","17041","17041",0,FALSE
"2497","17042","17042",0,FALSE
"2498","17043","17043",0,FALSE
"2499","12824","12824",0,FALSE
"2500","12827","12827",0,FALSE
"2501","12828","12828",0,FALSE
"2502","12831","12831",0,FALSE
"2503","12832","12832",0,FALSE
"2504","12833","12833",0,FALSE
"2505","12834","12834",0,FALSE
"2506","12835","12835",0,FALSE
"2507","12836","12836",0,FALSE
"2508","12837","12837",0,FALSE
"2509","12838","12838",0,FALSE
"2510","12839","12839",0,FALSE
"2511","12841","12841",0,FALSE
"2512","12842","12842",0,FALSE
"2513","12843","12843",0,FALSE
"2514","58531","58531",0,FALSE
"2515","64040","64040",0,FALSE
"2516","58532","58532",0,FALSE
"2517","64048","64048",0,FALSE
"2518","64050","64050",0,FALSE
"2519","58533","58533",0,FALSE
"2520","64052","64052",0,FALSE
"2521","58535","58535",0,FALSE
"2522","64053","64053",0,FALSE
"2523","64054","64054",0,FALSE
"2524","58538","58538",0,FALSE
"2525","64055","64055",0,FALSE
"2526","64056","64056",0,FALSE
"2527","64057","64057",0,FALSE
"2528","58540","58540",0,FALSE
"2529","64058","64058",0,FALSE
"2530","58541","58541",0,FALSE
"2531","58542","58542",0,FALSE
"2532","64060","64060",0,FALSE
"2533","64061","64061",0,FALSE
"2534","58544","58544",0,FALSE
"2535","64062","64062",0,FALSE
"2536","19107","19107",0,FALSE
"2537","19109","19109",0,FALSE
"2538","19111","19111",1,TRUE
"2539","19112","19112",0,FALSE
"2540","19113","19113",0,FALSE
"2541","19114","19114",0,FALSE
"2542","19115","19115",0,FALSE
"2543","19116","19116",0,FALSE
"2544","19118","19118",0,FALSE
"2545","19119","19119",0,FALSE
"2546","19120","19120",0,FALSE
"2547","19121","19121",0,FALSE
"2548","19122","19122",0,FALSE
"2549","62036","62036",0,FALSE
"2550","53805","53805",0,FALSE
"2551","62037","62037",0,FALSE
"2552","53806","53806",0,FALSE
"2553","53807","53807",0,FALSE
"2554","53808","53808",0,FALSE
"2555","53809","53809",0,FALSE
"2556","53810","53810",0,FALSE
"2557","53811","53811",0,FALSE
"2558","53813","53813",0,FALSE
"2559","53816","53816",0,FALSE
"2560","53817","53817",0,FALSE
"2561","62040","62040",0,FALSE
"2562","62044","62044",0,FALSE
"2563","62045","62045",0,FALSE
"2564","62046","62046",0,FALSE
"2565","53818","53818",0,FALSE
"2566","62047","62047",0,FALSE
"2567","53820","53820",0,FALSE
"2568","62048","62048",0,FALSE
"2569","53821","53821",0,FALSE
"2570","62049","62049",0,FALSE
"2571","53825","53825",0,FALSE
"2572","62050","62050",0,FALSE
"2573","53826","53826",0,FALSE
"2574","37869","37869",0,FALSE
"2575","37870","37870",0,FALSE
"2576","37871","37871",0,FALSE
"2577","85050","85050",0,FALSE
"2578","85051","85051",0,FALSE
"2579","85053","85053",0,FALSE
"2580","85054","85054",0,FALSE
"2581","85083","85083",0,FALSE
"2582","85085","85085",0,FALSE
"2583","85086","85086",0,FALSE
"2584","85087","85087",0,FALSE
"2585","85118","85118",0,FALSE
"2586","85119","85119",0,FALSE
"2587","85120","85120",0,FALSE
"2588","85121","85121",0,FALSE
"2589","85122","85122",0,FALSE
"2590","85123","85123",0,FALSE
"2591","85128","85128",0,FALSE
"2592","85131","85131",0,FALSE
"2593","85132","85132",0,FALSE
"2594","85135","85135",0,FALSE
"2595","85137","85137",0,FALSE
"2596","85138","85138",0,FALSE
"2597","14216","14216",0,FALSE
"2598","14217","14217",0,FALSE
"2599","14218","14218",0,FALSE
"2600","14219","14219",0,FALSE
"2601","14220","14220",0,FALSE
"2602","14221","14221",0,FALSE
"2603","14222","14222",0,FALSE
"2604","05441","05441",0,FALSE
"2605","05442","05442",0,FALSE
"2606","05443","05443",0,FALSE
"2607","05444","05444",0,FALSE
"2608","05445","05445",0,FALSE
"2609","05446","05446",0,FALSE
"2610","05447","05447",0,FALSE
"2611","05448","05448",0,FALSE
"2612","05450","05450",0,FALSE
"2613","05452","05452",0,FALSE
"2614","05454","05454",0,FALSE
"2615","05455","05455",0,FALSE
"2616","05456","05456",0,FALSE
"2617","05457","05457",0,FALSE
"2618","05458","05458",0,FALSE
"2619","05459","05459",0,FALSE
"2620","05461","05461",0,FALSE
"2621","05462","05462",0,FALSE
"2622","05463","05463",0,FALSE
"2623","05464","05464",0,FALSE
"2624","05465","05465",0,FALSE
"2625","05468","05468",0,FALSE
"2626","05471","05471",0,FALSE
"2627","05472","05472",0,FALSE
"2628","02769","02769",0,FALSE
"2629","02770","02770",0,FALSE
"2630","02771","02771",0,FALSE
"2631","02777","02777",0,FALSE
"2632","02779","02779",0,FALSE
"2633","02780","02780",0,FALSE
"2634","02790","02790",0,FALSE
"2635","02791","02791",0,FALSE
"2636","15834","15834",0,FALSE
"2637","15840","15840",0,FALSE
"2638","15841","15841",0,FALSE
"2639","15845","15845",0,FALSE
"2640","15846","15846",0,FALSE
"2641","15847","15847",0,FALSE
"2642","15848","15848",0,FALSE
"2643","15849","15849",0,FALSE
"2644","15851","15851",0,FALSE
"2645","15853","15853",0,FALSE
"2646","15856","15856",0,FALSE
"2647","15857","15857",0,FALSE
"2648","15860","15860",0,FALSE
"2649","15861","15861",0,FALSE
"2650","15863","15863",0,FALSE
"2651","15864","15864",0,FALSE
"2652","15865","15865",0,FALSE
"2653","61374","61374",0,FALSE
"2654","53027","53027",0,FALSE
"2655","36830","36830",0,FALSE
"2656","61375","61375",0,FALSE
"2657","61376","61376",0,FALSE
"2658","53029","53029",0,FALSE
"2659","53031","53031",0,FALSE
"2660","61377","61377",0,FALSE
"2661","36832","36832",0,FALSE
"2662","36849","36849",0,FALSE
"2663","61378","61378",0,FALSE
"2664","53032","53032",0,FALSE
"2665","61379","61379",0,FALSE
"2666","36850","36850",0,FALSE
"2667","53033","53033",0,FALSE
"2668","53034","53034",0,FALSE
"2669","36852","36852",0,FALSE
"2670","53035","53035",0,FALSE
"2671","53036","53036",0,FALSE
"2672","53037","53037",0,FALSE
"2673","53038","53038",0,FALSE
"2674","36853","36853",0,FALSE
"2675","61401","61401",0,FALSE
"2676","53039","53039",0,FALSE
"2677","61410","61410",0,FALSE
"2678","53040","53040",0,FALSE
"2679","61411","61411",0,FALSE
"2680","36854","36854",0,FALSE
"2681","61412","61412",0,FALSE
"2682","61413","61413",0,FALSE
"2683","53042","53042",0,FALSE
"2684","36855","36855",0,FALSE
"2685","61414","61414",0,FALSE
"2686","53044","53044",0,FALSE
"2687","36856","36856",0,FALSE
"2688","36858","36858",0,FALSE
"2689","70030","70030",0,FALSE
"2690","70031","70031",0,FALSE
"2691","70032","70032",0,FALSE
"2692","70036","70036",0,FALSE
"2693","70037","70037",0,FALSE
"2694","70038","70038",0,FALSE
"2695","70039","70039",0,FALSE
"2696","70040","70040",0,FALSE
"2697","70041","70041",0,FALSE
"2698","70043","70043",0,FALSE
"2699","70047","70047",0,FALSE
"2700","70049","70049",0,FALSE
"2701","70050","70050",0,FALSE
"2702","70051","70051",0,FALSE
"2703","70052","70052",0,FALSE
"2704","70053","70053",0,FALSE
"2705","70056","70056",0,FALSE
"2706","70057","70057",0,FALSE
"2707","70058","70058",0,FALSE
"2708","60474","60474",0,FALSE
"2709","35672","35672",0,FALSE
"2710","60475","60475",0,FALSE
"2711","60476","60476",0,FALSE
"2712","35673","35673",0,FALSE
"2713","60477","60477",0,FALSE
"2714","60478","60478",0,FALSE
"2715","60479","60479",0,FALSE
"2716","35674","35674",0,FALSE
"2717","60480","60480",0,FALSE
"2718","35677","35677",0,FALSE
"2719","35739","35739",0,FALSE
"2720","60481","60481",0,FALSE
"2721","35740","35740",0,FALSE
"2722","60482","60482",0,FALSE
"2723","60484","60484",0,FALSE
"2724","35741","35741",0,FALSE
"2725","35744","35744",0,FALSE
"2726","35745","35745",0,FALSE
"2727","60487","60487",0,FALSE
"2728","35746","35746",0,FALSE
"2729","60490","60490",0,FALSE
"2730","35747","35747",0,FALSE
"2731","60491","60491",0,FALSE
"2732","35748","35748",0,FALSE
"2733","60501","60501",0,FALSE
"2734","60502","60502",0,FALSE
"2735","35749","35749",0,FALSE
"2736","60503","60503",0,FALSE
"2737","35750","35750",0,FALSE
"2738","07524","07524",0,FALSE
"2739","07601","07601",0,FALSE
"2740","21001","21001",0,FALSE
"2741","07603","07603",0,FALSE
"2742","21005","21005",0,FALSE
"2743","07604","07604",0,FALSE
"2744","07605","07605",0,FALSE
"2745","07606","07606",0,FALSE
"2746","21009","21009",0,FALSE
"2747","07607","07607",0,FALSE
"2748","07608","07608",0,FALSE
"2749","21010","21010",0,FALSE
"2750","64762","64762",0,FALSE
"2751","64763","64763",0,FALSE
"2752","64765","64765",0,FALSE
"2753","64767","64767",0,FALSE
"2754","64769","64769",0,FALSE
"2755","64770","64770",0,FALSE
"2756","64771","64771",0,FALSE
"2757","64772","64772",0,FALSE
"2758","64776","64776",0,FALSE
"2759","64778","64778",0,FALSE
"2760","64779","64779",0,FALSE
"2761","64780","64780",0,FALSE
"2762","64781","64781",0,FALSE
"2763","64783","64783",0,FALSE
"2764","64784","64784",0,FALSE
"2765","64788","64788",0,FALSE
"2766","64790","64790",0,FALSE
"2767","64801","64801",0,FALSE
"2768","64804","64804",0,FALSE
"2769","64830","64830",0,FALSE
"2770","64831","64831",0,FALSE
"2771","64832","64832",0,FALSE
"2772","64833","64833",0,FALSE
"2773","64834","64834",0,FALSE
"2774","64835","64835",0,FALSE
"2775","64836","64836",0,FALSE
"2776","64840","64840",0,FALSE
"2777","12416","12416",0,FALSE
"2778","12417","12417",0,FALSE
"2779","12418","12418",0,FALSE
"2780","12419","12419",0,FALSE
"2781","12420","12420",0,FALSE
"2782","12421","12421",0,FALSE
"2783","12422","12422",0,FALSE
"2784","12423","12423",0,FALSE
"2785","12424","12424",0,FALSE
"2786","12427","12427",0,FALSE
"2787","12428","12428",0,FALSE
"2788","12429","12429",0,FALSE
"2789","12430","12430",0,FALSE
"2790","12431","12431",0,FALSE
"2791","12432","12432",0,FALSE
"2792","23441","23441",0,FALSE
"2793","23442","23442",0,FALSE
"2794","33955","33955",0,FALSE
"2795","33956","33956",0,FALSE
"2796","33957","33957",0,FALSE
"2797","54235","54235",0,FALSE
"2798","33960","33960",0,FALSE
"2799","33965","33965",0,FALSE
"2800","33966","33966",0,FALSE
"2801","23451","23451",0,FALSE
"2802","54241","54241",0,FALSE
"2803","54245","54245",0,FALSE
